식품코드,식품명,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,출처코드,출처명,원산지국코드,수입여부,데이터생성방법명,원산지국명,원산지역명
R211-509074002-0000,전복류_전복_육_말린것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,2,말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-509074001-0006,전복류_전복_육_생것_대표_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-509074001-1201,전복류_전복_육_생것_부산_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-509074001-0464,전복류_전복_육_생것_완도_10월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509074001-0465,전복류_전복_육_생것_완도_11월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509074001-0466,전복류_전복_육_생것_완도_12월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509074001-0457,전복류_전복_육_생것_완도_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509074001-0459,전복류_전복_육_생것_완도_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509074001-0460,전복류_전복_육_생것_완도_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509074071-0000,전복류_전복_육_젓갈_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,71,젓갈,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-509074030-0000,전복류_전복_육_조미통조림_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,30,조미통조림,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-509074028-0000,전복류_전복_육_통조림_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,28,통조림,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-509074054-0000,전복류_전복_육_튀긴것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090740,육,54,튀긴것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-509073901-0457,전복류_전복_전체_생것_완도_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090739,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509073901-0459,전복류_전복_전체_생것_완도_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090739,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-509073901-0460,전복류_전복_전체_생것_완도_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11509,전복류,1150907,전복,115090739,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,완도
R211-221017401-0000,"전어_양식,육_생것_대표_평균",원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11221,전어,1122101,전어,112210174,"양식,육",1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-221014001-0009,전어_육_생것_대표_9월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11221,전어,1122101,전어,112210140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-221014001-0757,전어_육_생것_여수_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11221,전어,1122101,전어,112210140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,여수
R211-221014001-1370,전어_육_생것_포항_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11221,전어,1122101,전어,112210140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,포항
R211-221014071-0000,전어_육_젓갈_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11221,전어,1122101,전어,112210140,육,71,젓갈,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-223014050-0000,점줄우럭_육_구운것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11223,점줄우럭,1122301,점줄우럭,112230140,육,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-223014001-0000,점줄우럭_육_생것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11223,점줄우럭,1122301,점줄우럭,112230140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-223014001-1198,점줄우럭_육_생것_부산_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11223,점줄우럭,1122301,점줄우럭,112230140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-511014001-1204,접시조개(비단조개)_육_생것_부산_9월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11511,접시조개(비단조개),1151101,접시조개(비단조개),115110140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225014050-0000,정어리_육_구운것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-225014029-0000,정어리_육_기름담금 통조림_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,29,기름담금 통조림,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-225014002-0000,정어리_육_말린것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,2,말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-225014004-0000,정어리_육_삶아서 말린것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,4,삶아서 말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-225014046-0000,정어리_육_삶은것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,46,삶은것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-225014001-1206,정어리_육_생것_부산_11월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225014001-1198,정어리_육_생것_부산_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225014001-1199,정어리_육_생것_부산_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225014001-1200,정어리_육_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225014001-1201,정어리_육_생것_부산_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225014001-1202,정어리_육_생것_부산_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225014001-1203,정어리_육_생것_부산_8월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225014001-1208,정어리_육_생것_부산_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225014001-0901,정어리_육_생것_통영_12월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,통영
R211-225014011-0000,정어리_육_소금에 절여 말린것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,11,소금에 절여 말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-225014021-0000,정어리_육_소금에 절여 저장한것_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,21,소금에 절여 저장한것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-225014030-0000,정어리_육_조미통조림_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,30,조미통조림,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-225014028-0000,정어리_육_통조림_대표_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250140,육,28,통조림,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-225013901-1206,정어리_전체_생것_부산_11월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250139,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225013901-1198,정어리_전체_생것_부산_3월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250139,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225013901-1199,정어리_전체_생것_부산_4월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250139,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225013901-1200,정어리_전체_생것_부산_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250139,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225013901-1201,정어리_전체_생것_부산_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250139,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225013901-1202,정어리_전체_생것_부산_7월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250139,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-225013901-1208,정어리_전체_생것_부산_평균,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11225,정어리,1122501,정어리,112250139,전체,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,부산
R211-227014301-0441,조기류_참조기_알_생것_제주_5월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11227,조기류,1122701,참조기,112270143,알,1,생것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,제주
R211-227014050-0006,조기류_참조기_육_구운것_대표_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11227,조기류,1122701,참조기,112270140,육,50,구운것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
R211-227014002-0006,조기류_참조기_육_말린것_대표_6월,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11227,조기류,1122701,참조기,112270140,육,2,말린것,2,국립수산과학원(표준수산물성분표),410,N,분석,대한민국,대표
